id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3388565,london_grid_121,2018-05-08 12:00:00,CLEAR_DAY,19.16,995.4435,73.0,237.11,18.67
3388566,london_grid_122,2018-05-08 12:00:00,CLEAR_DAY,19.48,997.4915,72.0,234.94,18.68
3388567,london_grid_123,2018-05-08 12:00:00,CLEAR_DAY,19.74,998.3907,70.0,233.57,18.57
3388568,london_grid_124,2018-05-08 12:00:00,CLEAR_DAY,19.94,998.141,69.0,232.98,18.31
3388569,london_grid_125,2018-05-08 12:00:00,CLEAR_DAY,20.14,997.8914,67.0,232.37,18.06
3388570,london_grid_126,2018-05-08 12:00:00,CLEAR_DAY,14.02,1010.6818,86.0,254.27,21.98
3388571,london_grid_127,2018-05-08 12:00:00,CLEAR_DAY,15.96,1009.7308,80.0,252.67,19.23
3388572,london_grid_128,2018-05-08 12:00:00,CLEAR_DAY,17.89,1008.7798,73.0,250.54,16.5
3388573,london_grid_129,2018-05-08 12:00:00,CLEAR_DAY,19.32,1007.2246,69.0,250.48,14.78
3388574,london_grid_130,2018-05-08 12:00:00,CLEAR_DAY,20.23,1005.0652,67.0,253.27,14.08
3388575,london_grid_131,2018-05-08 12:00:00,CLEAR_DAY,21.14,1002.9058,65.0,256.35,13.41
3388576,london_grid_132,2018-05-08 12:00:00,CLEAR_DAY,20.67,1000.0809,68.0,258.55,14.19
3388577,london_grid_133,2018-05-08 12:00:00,CLEAR_DAY,20.2,997.2559,70.0,260.52,14.98
3388578,london_grid_134,2018-05-08 12:00:00,CLEAR_DAY,19.82,995.6553,72.0,260.35,15.69
3388579,london_grid_135,2018-05-08 12:00:00,CLEAR_DAY,19.55,995.279,73.0,258.31,16.31
3388580,london_grid_136,2018-05-08 12:00:00,CLEAR_DAY,19.28,994.9026,75.0,256.43,16.95
3388581,london_grid_137,2018-05-08 12:00:00,CLEAR_DAY,19.34,997.0159,74.0,252.61,17.26
3388582,london_grid_138,2018-05-08 12:00:00,CLEAR_DAY,19.39,999.1292,74.0,248.94,17.65
3388583,london_grid_139,2018-05-08 12:00:00,CLEAR_DAY,19.36,999.0351,74.0,245.49,17.95
3388584,london_grid_140,2018-05-08 12:00:00,CLEAR_DAY,19.24,996.7337,75.0,242.17,18.15
3388585,london_grid_141,2018-05-08 12:00:00,CLEAR_DAY,19.12,994.4322,75.0,238.93,18.42
3388586,london_grid_142,2018-05-08 12:00:00,CLEAR_DAY,19.33,995.3462,74.0,236.66,18.49
3388587,london_grid_143,2018-05-08 12:00:00,CLEAR_DAY,19.54,996.2601,73.0,234.4,18.58
3388588,london_grid_144,2018-05-08 12:00:00,CLEAR_DAY,19.75,996.8726,72.0,232.9,18.54
3388589,london_grid_145,2018-05-08 12:00:00,CLEAR_DAY,19.96,997.1836,70.0,232.14,18.35
3388590,london_grid_146,2018-05-08 12:00:00,CLEAR_DAY,20.18,997.4946,68.0,231.36,18.17
3388591,london_grid_147,2018-05-08 12:00:00,CLEAR_DAY,14.1,1010.5922,86.0,253.09,21.38
3388592,london_grid_148,2018-05-08 12:00:00,CLEAR_DAY,15.65,1009.8229,80.0,250.49,18.88
3388593,london_grid_149,2018-05-08 12:00:00,CLEAR_DAY,17.2,1009.0537,75.0,247.1,16.43
3388594,london_grid_150,2018-05-08 12:00:00,CLEAR_DAY,18.61,1007.3129,71.0,246.12,14.84
3388595,london_grid_151,2018-05-08 12:00:00,CLEAR_DAY,19.88,1004.6006,68.0,248.54,14.09
3388596,london_grid_152,2018-05-08 12:00:00,CLEAR_DAY,21.14,1001.8882,66.0,251.23,13.37
3388597,london_grid_153,2018-05-08 12:00:00,CLEAR_DAY,20.8,999.5855,68.0,254.16,14.0
3388598,london_grid_154,2018-05-08 12:00:00,CLEAR_DAY,20.45,997.2828,70.0,256.83,14.66
3388599,london_grid_155,2018-05-08 12:00:00,CLEAR_DAY,20.17,996.1775,72.0,257.43,15.29
3388600,london_grid_156,2018-05-08 12:00:00,CLEAR_DAY,19.94,996.2697,73.0,256.22,15.88
3388601,london_grid_157,2018-05-08 12:00:00,CLEAR_DAY,19.72,996.3618,74.0,255.09,16.47
3388602,london_grid_158,2018-05-08 12:00:00,CLEAR_DAY,19.71,998.1756,74.0,251.62,16.82
3388603,london_grid_159,2018-05-08 12:00:00,CLEAR_DAY,19.7,999.9893,74.0,248.31,17.23
3388604,london_grid_160,2018-05-08 12:00:00,CLEAR_DAY,19.64,999.8108,75.0,245.03,17.57
3388605,london_grid_161,2018-05-08 12:00:00,CLEAR_DAY,19.52,997.6399,75.0,241.75,17.83
3388606,london_grid_162,2018-05-08 12:00:00,CLEAR_DAY,19.4,995.469,76.0,238.58,18.15
3388607,london_grid_163,2018-05-08 12:00:00,CLEAR_DAY,19.5,995.2489,75.0,236.2,18.3
3388608,london_grid_164,2018-05-08 12:00:00,CLEAR_DAY,19.59,995.0287,74.0,233.86,18.48
3388609,london_grid_165,2018-05-08 12:00:00,CLEAR_DAY,19.76,995.3545,73.0,232.24,18.52
3388610,london_grid_166,2018-05-08 12:00:00,CLEAR_DAY,19.99,996.2262,72.0,231.31,18.39
3388611,london_grid_167,2018-05-08 12:00:00,CLEAR_DAY,20.22,997.0978,70.0,230.36,18.28
3388612,london_grid_168,2018-05-08 12:00:00,CLEAR_DAY,14.14,1010.6242,85.0,252.09,20.78
3388613,london_grid_169,2018-05-08 12:00:00,CLEAR_DAY,15.37,1010.0111,81.0,248.46,18.52
3388614,london_grid_170,2018-05-08 12:00:00,CLEAR_DAY,16.6,1009.398,76.0,243.85,16.35
3388615,london_grid_171,2018-05-08 12:00:00,CLEAR_DAY,18.0,1007.3954,72.0,242.0,14.91
3388616,london_grid_172,2018-05-08 12:00:00,CLEAR_DAY,19.55,1004.0034,69.0,244.06,14.12
3388617,london_grid_173,2018-05-08 12:00:00,CLEAR_DAY,21.1,1000.6115,66.0,246.35,13.34
3388618,london_grid_174,2018-05-08 12:00:00,CLEAR_DAY,20.9,998.9283,68.0,249.78,13.83
3388619,london_grid_175,2018-05-08 12:00:00,CLEAR_DAY,20.7,997.2451,70.0,252.96,14.36
3388620,london_grid_176,2018-05-08 12:00:00,CLEAR_DAY,20.51,996.6659,71.0,254.24,14.92
3388621,london_grid_177,2018-05-08 12:00:00,CLEAR_DAY,20.32,997.1906,72.0,253.82,15.48
3388622,london_grid_178,2018-05-08 12:00:00,CLEAR_DAY,20.14,997.7154,74.0,253.43,16.04
3388623,london_grid_179,2018-05-08 12:00:00,CLEAR_DAY,20.06,998.9173,74.0,250.34,16.44
3388624,london_grid_180,2018-05-08 12:00:00,CLEAR_DAY,19.98,1000.1193,74.0,247.4,16.88
3388625,london_grid_181,2018-05-08 12:00:00,CLEAR_DAY,19.89,999.894,75.0,244.37,17.25
3388626,london_grid_182,2018-05-08 12:00:00,CLEAR_DAY,19.78,998.2415,76.0,241.21,17.56
3388627,london_grid_183,2018-05-08 12:00:00,CLEAR_DAY,19.68,996.589,76.0,238.16,17.91
3388628,london_grid_184,2018-05-08 12:00:00,CLEAR_DAY,19.7,995.693,76.0,235.69,18.12
3388629,london_grid_185,2018-05-08 12:00:00,CLEAR_DAY,19.73,994.797,75.0,233.27,18.36
3388630,london_grid_186,2018-05-08 12:00:00,CLEAR_DAY,19.85,994.7766,74.0,231.53,18.46
3388631,london_grid_187,2018-05-08 12:00:00,CLEAR_DAY,20.06,995.6316,73.0,230.41,18.4
3388632,london_grid_188,2018-05-08 12:00:00,CLEAR_DAY,20.28,996.4867,71.0,229.28,18.35
3388633,london_grid_189,2018-05-08 12:00:00,CLEAR_DAY,14.14,1010.7778,84.0,251.29,20.2
3388634,london_grid_190,2018-05-08 12:00:00,CLEAR_DAY,15.12,1010.2952,81.0,246.59,18.16
3388635,london_grid_191,2018-05-08 12:00:00,CLEAR_DAY,16.09,1009.8127,77.0,240.76,16.28
3388636,london_grid_192,2018-05-08 12:00:00,CLEAR_DAY,17.47,1007.4722,74.0,238.1,14.99
3388637,london_grid_193,2018-05-08 12:00:00,CLEAR_DAY,19.24,1003.2738,70.0,239.8,14.15
3388638,london_grid_194,2018-05-08 12:00:00,CLEAR_DAY,21.02,999.0755,67.0,241.7,13.33
3388639,london_grid_195,2018-05-08 12:00:00,CLEAR_DAY,20.98,998.1091,68.0,245.4,13.68
3388640,london_grid_196,2018-05-08 12:00:00,CLEAR_DAY,20.94,997.1427,70.0,248.9,14.08
3388641,london_grid_197,2018-05-08 12:00:00,CLEAR_DAY,20.84,997.1203,71.0,250.76,14.57
3388642,london_grid_198,2018-05-08 12:00:00,CLEAR_DAY,20.69,998.0418,72.0,251.1,15.12
3388643,london_grid_199,2018-05-08 12:00:00,CLEAR_DAY,20.54,998.9634,73.0,251.42,15.68
3388644,london_grid_200,2018-05-08 12:00:00,CLEAR_DAY,20.38,999.2412,74.0,248.74,16.12
3388645,london_grid_201,2018-05-08 12:00:00,CLEAR_DAY,20.22,999.519,74.0,246.21,16.6
3388646,london_grid_202,2018-05-08 12:00:00,CLEAR_DAY,20.1,999.2847,75.0,243.48,17.0
3388647,london_grid_203,2018-05-08 12:00:00,CLEAR_DAY,20.03,998.5385,76.0,240.52,17.33
3388648,london_grid_204,2018-05-08 12:00:00,CLEAR_DAY,19.96,997.7922,76.0,237.68,17.7
3388649,london_grid_205,2018-05-08 12:00:00,CLEAR_DAY,19.95,996.6786,76.0,235.13,17.94
3388650,london_grid_206,2018-05-08 12:00:00,CLEAR_DAY,19.94,995.565,76.0,232.65,18.21
3388651,london_grid_207,2018-05-08 12:00:00,CLEAR_DAY,20.02,995.1388,75.0,230.77,18.36
3388652,london_grid_208,2018-05-08 12:00:00,CLEAR_DAY,20.19,995.3999,74.0,229.45,18.37
3388653,london_grid_209,2018-05-08 12:00:00,CLEAR_DAY,20.36,995.6611,73.0,228.13,18.39
3388654,london_grid_210,2018-05-08 12:00:00,CLEAR_DAY,14.14,1010.9314,83.0,250.45,19.61
3388655,london_grid_211,2018-05-08 12:00:00,CLEAR_DAY,14.86,1010.5794,81.0,244.65,17.82
3388656,london_grid_212,2018-05-08 12:00:00,CLEAR_DAY,15.58,1010.2274,78.0,237.65,16.25
3388657,london_grid_213,2018-05-08 12:00:00,CLEAR_DAY,16.94,1007.549,75.0,234.26,15.13
3388658,london_grid_214,2018-05-08 12:00:00,CLEAR_DAY,18.94,1002.5442,71.0,235.58,14.26
3388659,london_grid_215,2018-05-08 12:00:00,CLEAR_DAY,20.94,997.5395,68.0,237.07,13.4
3388660,london_grid_216,2018-05-08 12:00:00,CLEAR_DAY,21.06,997.2899,68.0,240.95,13.6
3388661,london_grid_217,2018-05-08 12:00:00,CLEAR_DAY,21.18,997.0403,69.0,244.69,13.87
3388662,london_grid_218,2018-05-08 12:00:00,CLEAR_DAY,21.18,997.5747,70.0,247.11,14.28
3388663,london_grid_219,2018-05-08 12:00:00,CLEAR_DAY,21.06,998.893,71.0,248.26,14.8
3388664,london_grid_220,2018-05-08 12:00:00,CLEAR_DAY,20.94,1000.2114,72.0,249.33,15.33
3388665,london_grid_221,2018-05-08 12:00:00,CLEAR_DAY,20.7,999.565,73.0,247.08,15.82
3388666,london_grid_222,2018-05-08 12:00:00,CLEAR_DAY,20.46,998.9187,74.0,244.98,16.33
3388667,london_grid_223,2018-05-08 12:00:00,CLEAR_DAY,20.32,998.6755,75.0,242.56,16.76
3388668,london_grid_224,2018-05-08 12:00:00,CLEAR_DAY,20.28,998.8355,76.0,239.82,17.11
3388669,london_grid_225,2018-05-08 12:00:00,CLEAR_DAY,20.24,998.9955,76.0,237.19,17.49
3388670,london_grid_226,2018-05-08 12:00:00,CLEAR_DAY,20.2,997.6642,76.0,234.56,17.76
3388671,london_grid_227,2018-05-08 12:00:00,CLEAR_DAY,20.16,996.333,76.0,232.01,18.07
3388672,london_grid_228,2018-05-08 12:00:00,CLEAR_DAY,20.2,995.501,76.0,230.01,18.27
3388673,london_grid_229,2018-05-08 12:00:00,CLEAR_DAY,20.32,995.1682,75.0,228.49,18.34
3388674,london_grid_230,2018-05-08 12:00:00,CLEAR_DAY,20.44,994.8355,74.0,226.98,18.43
3388675,london_grid_231,2018-05-08 12:00:00,CLEAR_DAY,14.14,1010.8738,82.0,250.77,19.1
3388676,london_grid_232,2018-05-08 12:00:00,CLEAR_DAY,15.13,1010.422,79.0,244.63,17.41
3388677,london_grid_233,2018-05-08 12:00:00,CLEAR_DAY,16.12,1009.9701,76.0,237.26,15.95
3388678,london_grid_234,2018-05-08 12:00:00,CLEAR_DAY,17.48,1007.4863,74.0,233.24,14.95
3388679,london_grid_235,2018-05-08 12:00:00,CLEAR_DAY,19.19,1002.9705,71.0,233.57,14.16
3388680,london_grid_236,2018-05-08 12:00:00,CLEAR_DAY,20.9,998.4546,68.0,233.94,13.38
3388681,london_grid_237,2018-05-08 12:00:00,CLEAR_DAY,21.12,998.2332,68.0,237.56,13.52
3388682,london_grid_238,2018-05-08 12:00:00,CLEAR_DAY,21.33,998.0118,69.0,241.09,13.73
3388683,london_grid_239,2018-05-08 12:00:00,CLEAR_DAY,21.42,998.5052,69.0,243.69,14.08
3388684,london_grid_240,2018-05-08 12:00:00,CLEAR_DAY,21.38,999.7135,70.0,245.35,14.56
3388685,london_grid_241,2018-05-08 12:00:00,CLEAR_DAY,21.34,1000.9218,70.0,246.9,15.04
3388686,london_grid_242,2018-05-08 12:00:00,CLEAR_DAY,21.0,999.3103,72.0,245.2,15.59
3388687,london_grid_243,2018-05-08 12:00:00,CLEAR_DAY,20.67,997.6988,73.0,243.61,16.15
3388688,london_grid_244,2018-05-08 12:00:00,CLEAR_DAY,20.49,997.3481,75.0,241.58,16.59
3388689,london_grid_245,2018-05-08 12:00:00,CLEAR_DAY,20.46,998.2582,75.0,239.09,16.93
3388690,london_grid_246,2018-05-08 12:00:00,CLEAR_DAY,20.44,999.1682,76.0,236.71,17.29
3388691,london_grid_247,2018-05-08 12:00:00,CLEAR_DAY,20.42,998.4386,76.0,234.0,17.57
3388692,london_grid_248,2018-05-08 12:00:00,CLEAR_DAY,20.39,997.709,76.0,231.39,17.88
3388693,london_grid_249,2018-05-08 12:00:00,CLEAR_DAY,20.42,997.0806,76.0,229.23,18.11
3388694,london_grid_250,2018-05-08 12:00:00,CLEAR_DAY,20.49,996.5532,75.0,227.48,18.24
3388695,london_grid_251,2018-05-08 12:00:00,CLEAR_DAY,20.56,996.0258,74.0,225.75,18.39
3388696,london_grid_252,2018-05-08 12:00:00,CLEAR_DAY,14.14,1010.8162,80.0,251.12,18.59
3388697,london_grid_253,2018-05-08 12:00:00,CLEAR_DAY,15.4,1010.2645,77.0,244.6,16.99
3388698,london_grid_254,2018-05-08 12:00:00,CLEAR_DAY,16.67,1009.7129,75.0,236.86,15.66
3388699,london_grid_255,2018-05-08 12:00:00,CLEAR_DAY,18.01,1007.4236,72.0,232.2,14.77
3388700,london_grid_256,2018-05-08 12:00:00,CLEAR_DAY,19.44,1003.3967,70.0,231.54,14.08
3388701,london_grid_257,2018-05-08 12:00:00,CLEAR_DAY,20.86,999.3698,68.0,230.81,13.39
3388702,london_grid_258,2018-05-08 12:00:00,CLEAR_DAY,21.17,999.1766,68.0,234.15,13.49
3388703,london_grid_259,2018-05-08 12:00:00,CLEAR_DAY,21.48,998.9833,68.0,237.43,13.64
3388704,london_grid_260,2018-05-08 12:00:00,CLEAR_DAY,21.66,999.4358,68.0,240.18,13.93
3388705,london_grid_261,2018-05-08 12:00:00,CLEAR_DAY,21.7,1000.534,68.0,242.35,14.35
3388706,london_grid_262,2018-05-08 12:00:00,CLEAR_DAY,21.74,1001.6322,68.0,244.39,14.78
3388707,london_grid_263,2018-05-08 12:00:00,CLEAR_DAY,21.31,999.0556,70.0,243.26,15.38
3388708,london_grid_264,2018-05-08 12:00:00,CLEAR_DAY,20.88,996.479,72.0,242.21,15.98
3388709,london_grid_265,2018-05-08 12:00:00,CLEAR_DAY,20.66,996.0207,74.0,240.58,16.43
3388710,london_grid_266,2018-05-08 12:00:00,CLEAR_DAY,20.65,997.6809,75.0,238.35,16.75
3388711,london_grid_267,2018-05-08 12:00:00,CLEAR_DAY,20.64,999.341,75.0,236.22,17.1
3388712,london_grid_268,2018-05-08 12:00:00,CLEAR_DAY,20.63,999.213,76.0,233.44,17.38
3388713,london_grid_269,2018-05-08 12:00:00,CLEAR_DAY,20.62,999.085,76.0,230.75,17.7
3388714,london_grid_270,2018-05-08 12:00:00,CLEAR_DAY,20.63,998.6601,76.0,228.44,17.96
3388715,london_grid_271,2018-05-08 12:00:00,CLEAR_DAY,20.66,997.9382,75.0,226.45,18.15
3388716,london_grid_272,2018-05-08 12:00:00,CLEAR_DAY,20.68,997.2162,75.0,224.51,18.36
3388717,london_grid_273,2018-05-08 12:00:00,CLEAR_DAY,14.16,1010.781,79.0,252.06,18.1
3388718,london_grid_274,2018-05-08 12:00:00,CLEAR_DAY,15.42,1010.2358,76.0,245.11,16.64
3388719,london_grid_275,2018-05-08 12:00:00,CLEAR_DAY,16.69,1009.6905,74.0,236.98,15.47
3388720,london_grid_276,2018-05-08 12:00:00,CLEAR_DAY,18.02,1007.647,72.0,231.75,14.69
3388721,london_grid_277,2018-05-08 12:00:00,CLEAR_DAY,19.42,1004.1052,70.0,230.19,14.06
3388722,london_grid_278,2018-05-08 12:00:00,CLEAR_DAY,20.82,1000.5634,69.0,228.48,13.44
3388723,london_grid_279,2018-05-08 12:00:00,CLEAR_DAY,21.2,1000.1462,68.0,231.35,13.52
3388724,london_grid_280,2018-05-08 12:00:00,CLEAR_DAY,21.59,999.7289,67.0,234.19,13.62
3388725,london_grid_281,2018-05-08 12:00:00,CLEAR_DAY,21.88,1000.1263,66.0,236.91,13.8
3388726,london_grid_282,2018-05-08 12:00:00,CLEAR_DAY,22.08,1001.3385,65.0,239.49,14.03
3388727,london_grid_283,2018-05-08 12:00:00,CLEAR_DAY,22.28,1002.5506,64.0,241.97,14.29
3388728,london_grid_284,2018-05-08 12:00:00,CLEAR_DAY,21.73,999.3378,67.0,241.35,15.01
3388729,london_grid_285,2018-05-08 12:00:00,CLEAR_DAY,21.18,996.125,70.0,240.79,15.73
3388730,london_grid_286,2018-05-08 12:00:00,CLEAR_DAY,20.89,995.4639,72.0,239.53,16.23
3388731,london_grid_287,2018-05-08 12:00:00,CLEAR_DAY,20.86,997.3545,73.0,237.57,16.54
3388732,london_grid_288,2018-05-08 12:00:00,CLEAR_DAY,20.84,999.245,75.0,235.69,16.86
3388733,london_grid_289,2018-05-08 12:00:00,CLEAR_DAY,20.84,999.6137,75.0,232.88,17.15
3388734,london_grid_290,2018-05-08 12:00:00,CLEAR_DAY,20.84,999.9823,75.0,230.17,17.48
3388735,london_grid_291,2018-05-08 12:00:00,CLEAR_DAY,20.84,999.8658,75.0,227.73,17.77
3388736,london_grid_292,2018-05-08 12:00:00,CLEAR_DAY,20.85,999.2642,75.0,225.53,18.03
3388737,london_grid_293,2018-05-08 12:00:00,CLEAR_DAY,20.86,998.6626,75.0,223.39,18.31
3388738,london_grid_294,2018-05-08 12:00:00,CLEAR_DAY,14.2,1010.7682,77.0,253.64,17.65
3388739,london_grid_295,2018-05-08 12:00:00,CLEAR_DAY,15.19,1010.3356,76.0,246.2,16.35
3388740,london_grid_296,2018-05-08 12:00:00,CLEAR_DAY,16.18,1009.903,75.0,237.66,15.38
3388741,london_grid_297,2018-05-08 12:00:00,CLEAR_DAY,17.5,1008.1564,73.0,231.91,14.71
3388742,london_grid_298,2018-05-08 12:00:00,CLEAR_DAY,19.14,1005.0959,71.0,229.54,14.09
3388743,london_grid_299,2018-05-08 12:00:00,CLEAR_DAY,20.78,1002.0354,69.0,226.95,13.5
3388744,london_grid_300,2018-05-08 12:00:00,CLEAR_DAY,21.21,1001.142,68.0,229.2,13.57
3388745,london_grid_301,2018-05-08 12:00:00,CLEAR_DAY,21.64,1000.2486,67.0,231.41,13.67
3388746,london_grid_302,2018-05-08 12:00:00,CLEAR_DAY,22.08,1000.5769,64.0,233.89,13.68
3388747,london_grid_303,2018-05-08 12:00:00,CLEAR_DAY,22.52,1002.127,61.0,236.69,13.6
3388748,london_grid_304,2018-05-08 12:00:00,CLEAR_DAY,22.96,1003.677,57.0,239.52,13.55
3388749,london_grid_305,2018-05-08 12:00:00,CLEAR_DAY,22.26,1000.157,62.0,239.41,14.47
3388750,london_grid_306,2018-05-08 12:00:00,CLEAR_DAY,21.57,996.6371,67.0,239.32,15.4
3388751,london_grid_307,2018-05-08 12:00:00,CLEAR_DAY,21.18,995.6777,70.0,238.42,16.0
3388752,london_grid_308,2018-05-08 12:00:00,CLEAR_DAY,21.11,997.279,72.0,236.74,16.27
3388753,london_grid_309,2018-05-08 12:00:00,CLEAR_DAY,21.04,998.8802,73.0,235.13,16.57
3388754,london_grid_310,2018-05-08 12:00:00,CLEAR_DAY,21.04,999.6406,74.0,232.33,16.88
3388755,london_grid_311,2018-05-08 12:00:00,CLEAR_DAY,21.04,1000.4009,74.0,229.64,17.22
3388756,london_grid_312,2018-05-08 12:00:00,CLEAR_DAY,21.05,1000.6979,75.0,227.11,17.56
3388757,london_grid_313,2018-05-08 12:00:00,CLEAR_DAY,21.08,1000.5314,75.0,224.71,17.88
3388758,london_grid_314,2018-05-08 12:00:00,CLEAR_DAY,21.1,1000.365,75.0,222.39,18.23
3388759,london_grid_315,2018-05-08 12:00:00,CLEAR_DAY,14.24,1010.7555,76.0,255.3,17.21
3388760,london_grid_316,2018-05-08 12:00:00,CLEAR_DAY,14.96,1010.4355,75.0,247.33,16.07
3388761,london_grid_317,2018-05-08 12:00:00,CLEAR_DAY,15.68,1010.1155,75.0,238.35,15.29
3388762,london_grid_318,2018-05-08 12:00:00,CLEAR_DAY,16.98,1008.6659,74.0,232.07,14.73
3388763,london_grid_319,2018-05-08 12:00:00,CLEAR_DAY,18.86,1006.0866,72.0,228.89,14.12
3388764,london_grid_320,2018-05-08 12:00:00,CLEAR_DAY,20.74,1003.5074,70.0,225.44,13.56
3388765,london_grid_321,2018-05-08 12:00:00,CLEAR_DAY,21.22,1002.1378,68.0,227.06,13.65
3388766,london_grid_322,2018-05-08 12:00:00,CLEAR_DAY,21.7,1000.7682,66.0,228.66,13.75
3388767,london_grid_323,2018-05-08 12:00:00,CLEAR_DAY,22.28,1001.0274,62.0,230.83,13.59
3388768,london_grid_324,2018-05-08 12:00:00,CLEAR_DAY,22.96,1002.9154,56.0,233.72,13.2
3388769,london_grid_325,2018-05-08 12:00:00,CLEAR_DAY,23.64,1004.8034,50.0,236.79,12.84
3388770,london_grid_326,2018-05-08 12:00:00,CLEAR_DAY,22.8,1000.9762,57.0,237.33,13.96
3388771,london_grid_327,2018-05-08 12:00:00,CLEAR_DAY,21.96,997.1491,63.0,237.78,15.08
3388772,london_grid_328,2018-05-08 12:00:00,CLEAR_DAY,21.48,995.8915,68.0,237.27,15.76
3388773,london_grid_329,2018-05-08 12:00:00,CLEAR_DAY,21.36,997.2035,70.0,235.89,16.02
3388774,london_grid_330,2018-05-08 12:00:00,CLEAR_DAY,21.24,998.5155,72.0,234.55,16.28
3388775,london_grid_331,2018-05-08 12:00:00,CLEAR_DAY,21.24,999.6675,73.0,231.76,16.61
3388776,london_grid_332,2018-05-08 12:00:00,CLEAR_DAY,21.24,1000.8195,74.0,229.1,16.97
3388777,london_grid_333,2018-05-08 12:00:00,CLEAR_DAY,21.26,1001.5299,74.0,226.47,17.35
3388778,london_grid_334,2018-05-08 12:00:00,CLEAR_DAY,21.3,1001.7986,74.0,223.87,17.73
3388779,london_grid_335,2018-05-08 12:00:00,CLEAR_DAY,21.34,1002.0674,74.0,221.39,18.15
3388780,london_grid_336,2018-05-08 12:00:00,CLEAR_DAY,14.36,1010.7235,75.0,257.19,16.83
3388781,london_grid_337,2018-05-08 12:00:00,CLEAR_DAY,15.0,1010.4495,75.0,249.28,15.79
3388782,london_grid_338,2018-05-08 12:00:00,CLEAR_DAY,15.64,1010.1756,75.0,240.45,15.08
3388783,london_grid_339,2018-05-08 12:00:00,CLEAR_DAY,16.9,1008.6723,74.0,233.89,14.59
3388784,london_grid_340,2018-05-08 12:00:00,CLEAR_DAY,18.78,1005.9394,72.0,229.88,14.08
3388785,london_grid_341,2018-05-08 12:00:00,CLEAR_DAY,20.66,1003.2066,70.0,225.6,13.64
3388786,london_grid_342,2018-05-08 12:00:00,CLEAR_DAY,21.14,1001.517,68.0,226.24,13.79
3388787,london_grid_343,2018-05-08 12:00:00,CLEAR_DAY,21.62,999.8274,66.0,226.86,13.93
3388788,london_grid_344,2018-05-08 12:00:00,CLEAR_DAY,22.3,1000.1762,61.0,228.51,13.72
3388789,london_grid_345,2018-05-08 12:00:00,CLEAR_DAY,23.17,1002.5634,54.0,231.35,13.17
3388790,london_grid_346,2018-05-08 12:00:00,CLEAR_DAY,24.04,1004.9506,47.0,234.43,12.66
3388791,london_grid_347,2018-05-08 12:00:00,CLEAR_DAY,23.22,1001.7532,54.0,235.32,13.67
3388792,london_grid_348,2018-05-08 12:00:00,CLEAR_DAY,22.39,998.5558,60.0,236.09,14.69
3388793,london_grid_349,2018-05-08 12:00:00,CLEAR_DAY,21.87,997.3443,65.0,235.84,15.33
3388794,london_grid_350,2018-05-08 12:00:00,CLEAR_DAY,21.66,998.1187,68.0,234.66,15.6
3388795,london_grid_351,2018-05-08 12:00:00,CLEAR_DAY,21.44,998.8931,70.0,233.53,15.86
3388796,london_grid_352,2018-05-08 12:00:00,CLEAR_DAY,21.44,1000.2089,71.0,230.86,16.25
3388797,london_grid_353,2018-05-08 12:00:00,CLEAR_DAY,21.44,1001.5247,72.0,228.32,16.67
3388798,london_grid_354,2018-05-08 12:00:00,CLEAR_DAY,21.47,1002.3939,72.0,225.72,17.1
3388799,london_grid_355,2018-05-08 12:00:00,CLEAR_DAY,21.52,1002.8162,72.0,223.08,17.54
3388800,london_grid_356,2018-05-08 12:00:00,CLEAR_DAY,21.58,1003.2386,72.0,220.58,18.01
3388801,london_grid_357,2018-05-08 12:00:00,CLEAR_DAY,14.48,1010.6915,74.0,259.16,16.48
3388802,london_grid_358,2018-05-08 12:00:00,CLEAR_DAY,15.04,1010.4636,75.0,251.31,15.52
3388803,london_grid_359,2018-05-08 12:00:00,CLEAR_DAY,15.6,1010.2358,75.0,242.62,14.89
3388804,london_grid_360,2018-05-08 12:00:00,CLEAR_DAY,16.82,1008.6786,74.0,235.73,14.46
3388805,london_grid_361,2018-05-08 12:00:00,CLEAR_DAY,18.7,1005.7923,72.0,230.88,14.04
3388806,london_grid_362,2018-05-08 12:00:00,CLEAR_DAY,20.58,1002.9059,71.0,225.77,13.72
3388807,london_grid_363,2018-05-08 12:00:00,CLEAR_DAY,21.06,1000.8962,68.0,225.44,13.93
3388808,london_grid_364,2018-05-08 12:00:00,CLEAR_DAY,21.54,998.8866,65.0,225.12,14.13
3388809,london_grid_365,2018-05-08 12:00:00,CLEAR_DAY,22.31,999.325,60.0,226.23,13.87
3388810,london_grid_366,2018-05-08 12:00:00,CLEAR_DAY,23.38,1002.2114,52.0,228.97,13.17
3388811,london_grid_367,2018-05-08 12:00:00,CLEAR_DAY,24.44,1005.0978,43.0,232.0,12.5
3388812,london_grid_368,2018-05-08 12:00:00,CLEAR_DAY,23.63,1002.5302,50.0,233.24,13.41
3388813,london_grid_369,2018-05-08 12:00:00,CLEAR_DAY,22.82,999.9625,57.0,234.31,14.32
3388814,london_grid_370,2018-05-08 12:00:00,CLEAR_DAY,22.26,998.7971,62.0,234.32,14.91
3388815,london_grid_371,2018-05-08 12:00:00,CLEAR_DAY,21.95,999.0339,65.0,233.37,15.18
3388816,london_grid_372,2018-05-08 12:00:00,CLEAR_DAY,21.64,999.2707,68.0,232.46,15.45
