stationid,time,PM25,PM10,NO2,CO,O3,SO2,temperature,pressure,humidity,winddirection,windspeed,weather
nongzhanguan_aq,2018-05-01 11:00:00,15.0,131.0,24.0,0.3,67.0,2.0,17.50262,1011.1483711117,46.822903999999994,127.22610506000001,7.9555681,RAIN
nongzhanguan_aq,2018-05-01 13:00:00,23.0,131.0,36.0,0.4,47.0,2.0,14.999985,1012.1720944147,51.950768,145.35255993,7.27354454,CLOUDY
nongzhanguan_aq,2018-05-01 14:00:00,33.0,121.0,32.0,0.6,48.0,2.0,14.999985,1012.5712689719,52.308144,192.22694099,3.6516356099999996,CLOUDY
nongzhanguan_aq,2018-05-01 15:00:00,36.0,99.0,37.0,0.7,36.0,2.0,14.999985,1012.6996261916001,52.566412,267.35191486,5.07067585,CLOUDY
nongzhanguan_aq,2018-05-01 16:00:00,35.0,64.0,38.0,0.7,37.0,2.0,13.399986599999998,1012.3239062335999,60.505107,265.41104082000004,4.918637780000001,CLOUDY
nongzhanguan_aq,2018-05-01 17:00:00,27.0,65.0,41.0,0.5,31.0,2.0,13.099986900000001,1012.2872648985001,59.199442,297.58386329,5.67151692,CLOUDY
nongzhanguan_aq,2018-05-01 18:00:00,29.0,56.0,58.0,0.4,11.0,2.0,12.999986999999999,1012.2738472328001,56.879879,320.67632191999996,7.04988329,CLOUDY
nongzhanguan_aq,2018-05-01 19:00:00,26.0,36.0,62.0,0.5,9.0,2.0,12.999986999999999,1012.4361081539,55.564627,331.43723033,8.52072258,CLOUDY
nongzhanguan_aq,2018-05-01 20:00:00,16.0,NaN,45.0,0.4,29.0,2.0,12.999986999999999,1012.5320760036,53.033768,337.64675615,9.685056920000001,CLOUDY
nongzhanguan_aq,2018-05-01 21:00:00,13.0,42.0,49.0,0.3,17.0,2.0,14.199985799999999,1012.5291741133001,48.893786,342.41306135,10.69838808,CLOUDY
nongzhanguan_aq,2018-05-01 22:00:00,16.0,73.0,68.0,0.4,2.0,2.0,12.554335,1013.0191254860999,35.069067,351.78198589999994,12.62949293,CLOUDY
nongzhanguan_aq,2018-05-02 00:00:00,20.0,NaN,42.0,0.3,36.0,2.0,17.55433,1014.3761309757999,22.623427,202.97521117,13.333779629999999,CLEAR_NIGHT
nongzhanguan_aq,2018-05-02 01:00:00,16.0,NaN,22.0,0.3,60.0,2.0,19.248662,1014.2333554684001,19.258249,203.11493714,12.95503021,PARTLY_CLOUDY_DAY
nongzhanguan_aq,2018-05-02 03:00:00,4.0,NaN,12.0,0.1,86.0,2.0,21.554326,1013.6067146735,14.187370000000001,355.71751408999995,11.59476336,CLEAR_DAY
nongzhanguan_aq,2018-05-02 04:00:00,3.0,30.0,12.0,0.1,89.0,2.0,21.999978,1012.4887601115001,12.694320999999999,350.56826723,10.991828100000001,CLEAR_DAY
nongzhanguan_aq,2018-05-02 05:00:00,6.0,NaN,12.0,0.1,95.0,2.0,21.999978,1011.8883143902001,11.74172,344.33990653999996,9.58542124,CLEAR_DAY
nongzhanguan_aq,2018-05-02 06:00:00,3.0,13.0,12.0,0.1,100.0,2.0,22.999976999999998,1011.1117748479999,11.694322,347.13853264,9.76666552,PARTLY_CLOUDY_DAY
nongzhanguan_aq,2018-05-02 07:00:00,3.0,35.0,12.0,0.1,102.0,2.0,23.948265999999997,1010.1947585189,11.999988,155.91908073,11.18192833,PARTLY_CLOUDY_DAY
nongzhanguan_aq,2018-05-02 08:00:00,4.0,21.0,13.0,0.1,96.0,2.0,23.445629,1009.4047082105,13.258255,10.260662029999999,13.38676392,PARTLY_CLOUDY_DAY
nongzhanguan_aq,2018-05-02 09:00:00,6.0,92.0,13.0,0.1,93.0,2.0,22.891282,1009.3062122040001,15.445636999999998,16.9411015,13.82376194,PARTLY_CLOUDY_DAY
nongzhanguan_aq,2018-05-02 10:00:00,3.0,101.0,22.0,0.2,90.0,2.0,22.611310000000003,1009.1577166315999,15.445636999999998,25.265234390000003,7.287636670000001,PARTLY_CLOUDY_DAY
nongzhanguan_aq,2018-05-02 11:00:00,9.0,NaN,32.0,0.2,74.0,2.0,20.891284,1009.6570547956,18.929097,28.55278084,4.6860766599999994,CLEAR_NIGHT
nongzhanguan_aq,2018-05-02 12:00:00,10.0,91.0,20.0,0.2,80.0,2.0,20.445632,1010.084594716,22.445629999999998,161.57749963999998,2.46853269,CLEAR_NIGHT
nongzhanguan_aq,2018-05-02 13:00:00,6.0,43.0,24.0,0.2,74.0,2.0,19.99998,1011.0169115167,23.365158,328.18224733,2.78401031,PARTLY_CLOUDY_NIGHT
nongzhanguan_aq,2018-05-02 14:00:00,10.0,61.0,26.0,0.2,67.0,2.0,19.99998,1011.0979404099,24.881693,324.91214394,4.5287801299999995,PARTLY_CLOUDY_NIGHT
nongzhanguan_aq,2018-05-02 15:00:00,4.0,57.0,27.0,0.2,65.0,2.0,18.999981,1011.4675007230001,25.881692,332.4382571,6.249257060000001,CLEAR_NIGHT
nongzhanguan_aq,2018-05-02 16:00:00,8.0,61.0,17.0,0.2,75.0,2.0,13.799986200000001,1011.2473030458,27.069075,37.02694668,9.70013139,PARTLY_CLOUDY_NIGHT
nongzhanguan_aq,2018-05-02 17:00:00,16.0,59.0,22.0,0.2,69.0,2.0,13.599986399999999,1012.1280824539999,29.95079,30.78262092,7.25569849,PARTLY_CLOUDY_NIGHT
nongzhanguan_aq,2018-05-02 18:00:00,9.0,66.0,32.0,0.1,57.0,2.0,13.1999868,1012.3937717960999,32.654708,122.31066133,4.96542919,PARTLY_CLOUDY_NIGHT
nongzhanguan_aq,2018-05-02 19:00:00,13.0,74.0,52.0,0.2,31.0,2.0,13.099986900000001,1012.8108160207,32.832505,284.09531406,4.24510054,CLEAR_NIGHT
nongzhanguan_aq,2018-05-02 21:00:00,15.0,32.0,66.0,0.2,21.0,2.0,12.999986999999999,1013.4445748999,30.443839999999998,345.78390922,7.49650949,CLEAR_NIGHT
nongzhanguan_aq,2018-05-02 22:00:00,12.0,30.0,51.0,0.1,35.0,2.0,14.999985,1013.9469361881,25.950794,351.75341885,11.50774809,CLEAR_DAY
nongzhanguan_aq,2018-05-03 00:00:00,6.0,47.0,30.0,0.2,51.0,2.0,14.943,1015.2343306342,17.187367000000002,110.31224187000001,18.38404002,CLEAR_DAY
nongzhanguan_aq,2018-05-03 02:00:00,15.0,22.0,14.0,0.1,77.0,2.0,18.999981,1015.0760148111001,14.445638,6.7670241,15.16308085,CLEAR_DAY
nongzhanguan_aq,2018-05-03 03:00:00,6.0,NaN,12.0,0.1,86.0,2.0,20.248661,1014.8751518687,12.187372,9.76750339,11.91844116,CLEAR_DAY
nongzhanguan_aq,2018-05-03 04:00:00,5.0,NaN,12.0,0.1,91.0,2.0,21.916977,1013.3382426527,11.436053999999999,16.94444106,9.18377813,CLEAR_DAY
nongzhanguan_aq,2018-05-03 05:00:00,3.0,27.0,15.0,0.1,94.0,2.0,21.445631,1012.0299583304,10.187374,17.1775226,6.9636419400000005,CLEAR_DAY
nongzhanguan_aq,2018-05-03 06:00:00,3.0,47.0,16.0,0.1,97.0,2.0,22.999976999999998,1011.1711161757,9.187375000000001,19.52289283,5.22273252,CLEAR_DAY
nongzhanguan_aq,2018-05-03 07:00:00,10.0,59.0,18.0,0.1,101.0,2.0,22.999976999999998,1009.7718757694001,8.445644,33.05688721,3.77743009,CLEAR_DAY
nongzhanguan_aq,2018-05-03 08:00:00,27.0,44.0,NaN,NaN,95.0,2.0,22.999976999999998,1008.7716912225001,7.952594000000001,64.08700452,3.25334673,CLEAR_DAY
nongzhanguan_aq,2018-05-03 09:00:00,19.0,62.0,22.0,0.4,NaN,NaN,23.258245,1007.9934621939001,8.436057,117.04871091000001,4.68513849,CLEAR_DAY
nongzhanguan_aq,2018-05-03 10:00:00,27.0,110.0,27.0,0.4,102.0,2.0,22.999976999999998,1008.4094591783,12.130386999999999,181.36494096,11.19893199,CLEAR_DAY
nongzhanguan_aq,2018-05-03 11:00:00,22.0,88.0,27.0,0.4,105.0,2.0,21.445631,1008.3828043036001,15.872114999999999,180.60977960000002,13.227511700000003,CLEAR_DAY
nongzhanguan_aq,2018-05-03 12:00:00,22.0,73.0,28.0,0.4,107.0,2.0,20.891284,1008.3703827392999,19.62343,177.2804796,13.19651704,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 13:00:00,20.0,77.0,41.0,0.5,85.0,2.0,19.891285,1008.5400583484,22.130377000000003,179.63584887,11.878046450000001,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 14:00:00,19.0,74.0,44.0,0.5,78.0,2.0,19.502618,1009.2056289899999,23.684723,182.23263148,10.03697581,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 15:00:00,22.0,95.0,39.0,0.5,76.0,3.0,19.253937,1008.8808670609999,25.248655999999997,182.22581633000004,7.67284809,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 16:00:00,23.0,100.0,40.0,0.5,71.0,6.0,13.77716,1007.5410638461999,27.623421999999998,200.75894816,7.4214603,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 17:00:00,26.0,90.0,45.0,0.5,59.0,6.0,13.554334,1007.2415353972999,28.990384000000002,186.34644966999997,6.6921526799999995,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 18:00:00,26.0,83.0,52.0,0.5,45.0,6.0,13.248668,1007.0114441751,29.741702000000004,170.50327151,6.46799258,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 21:00:00,27.0,104.0,90.0,0.6,2.0,3.0,13.248668,1006.646428206,31.7417,121.80144676999998,4.08442453,CLEAR_NIGHT
nongzhanguan_aq,2018-05-03 22:00:00,39.0,92.0,96.0,0.6,2.0,4.0,10.999989,1006.2478845338999,33.623416,117.86436087999999,3.84314366,CLEAR_DAY
wanliu_aq,2018-03-31 07:00:00,95.0,139.0,82.0,1.0,104.0,13.0,22.0,1000.5774535621999,17.664882,150.93281832,11.828512079999998,RAIN
wanliu_aq,2018-03-31 08:00:00,103.0,158.0,76.0,0.9,116.0,13.0,23.0,998.0779691911999,18.0,161.3151957,12.17291538,PARTLY_CLOUDY_DAY
wanliu_aq,2018-03-31 09:00:00,97.0,166.0,57.0,0.9,142.0,12.0,23.0,997.4743636896,19.387696000000002,169.44459254,11.52487554,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-03-31 10:00:00,102.0,163.0,64.0,1.0,138.0,13.0,23.999999999999996,997.5258634407999,21.387696,177.9948868,10.915016459999999,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-03-31 11:00:00,107.0,182.0,71.0,1.0,125.0,13.0,22.224608,998.3914981848001,24.387696000000002,185.82940764,7.7312905999999995,CLOUDY
wanliu_aq,2018-03-31 12:00:00,121.0,173.0,83.0,1.0,90.0,12.0,20.005353999999997,997.2423429007999,26.664882,196.56592869999997,3.86705362,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-03-31 13:00:00,131.0,208.0,155.0,1.5,9.0,10.0,16.612303999999998,999.3063799628,27.722813999999996,271.6197392,1.6692074799999999,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-03-31 14:00:00,129.0,201.0,146.0,1.5,9.0,9.0,13.999999999999998,999.4350366586,27.999999999999996,333.01153372,3.4623755999999997,PARTLY_CLOUDY_DAY
wanliu_aq,2018-03-31 15:00:00,128.0,182.0,146.0,1.5,3.0,8.0,12.664882,999.822597441,27.057931999999997,324.61490628,5.17982818,RAIN
wanliu_aq,2018-03-31 17:00:00,119.0,183.0,139.0,1.6,2.0,6.0,12.3663116,1001.1412885141999,31.335118,23.25736428,4.293375859999999,RAIN
wanliu_aq,2018-03-31 18:00:00,115.0,150.0,127.0,1.2,2.0,7.0,11.6,999.9411255127999,32.005354,23.87434586,3.96477604,RAIN
wanliu_aq,2018-03-31 19:00:00,109.0,164.0,116.0,1.1,2.0,5.0,11.200000000000001,1000.784311149,33.99999999999999,29.828484239999998,3.3032334599999995,CLEAR_NIGHT
wanliu_aq,2018-03-31 20:00:00,111.0,147.0,114.0,1.1,4.0,6.0,11.0,1001.1703646348,35.670235999999996,35.96066452,2.7530112599999996,CLEAR_NIGHT
wanliu_aq,2018-03-31 21:00:00,119.0,160.0,109.0,1.1,2.0,4.0,11.0,999.7469256364,36.612304,36.123505800000004,2.12343108,CLEAR_NIGHT
wanliu_aq,2018-03-31 22:00:00,104.0,150.0,110.0,1.1,2.0,4.0,9.0,1000.5807004519997,39.335117999999994,68.98119364,1.9516223799999999,CLEAR_DAY
wanliu_aq,2018-03-31 23:00:00,117.0,179.0,113.0,1.3,2.0,5.0,9.664882,1000.9124577340001,38.670235999999996,108.19972638000002,2.2338079,CLEAR_NIGHT
wanliu_aq,2018-04-01 02:00:00,210.0,231.0,111.0,2.0,43.0,27.0,4.999999999999999,999.7903565132,30.728168,137.76400968,5.85103446,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-01 03:00:00,245.0,249.0,103.0,2.1,87.0,30.0,20.722814,999.2100418945998,26.947422,150.48630552,7.21598812,HAZE
wanliu_aq,2018-04-01 04:00:00,247.0,NaN,85.0,1.9,155.0,30.0,21.0,999.0281044477999,28.88949,154.72127877999998,8.3387524,HAZE
wanliu_aq,2018-04-01 05:00:00,240.0,NaN,67.0,1.7,210.0,29.0,22.0,998.0357410242,25.057931999999997,170.48881511999997,10.271550719999999,HAZE
wanliu_aq,2018-04-01 06:00:00,238.0,NaN,71.0,1.5,221.0,23.0,22.0,994.4990183241999,21.057932,181.49968637999999,12.681111659999997,HAZE
wanliu_aq,2018-04-01 08:00:00,159.0,168.0,47.0,0.9,214.0,14.0,26.0,993.5481868525999,16.335117999999998,191.47801972000002,16.0956483,HAZE
wanliu_aq,2018-04-01 09:00:00,131.0,180.0,40.0,0.8,214.0,11.0,26.0,992.902580116,16.057931999999997,191.82818745999998,15.766590999999996,HAZE
wanliu_aq,2018-04-01 10:00:00,96.0,184.0,49.0,0.7,165.0,8.0,24.999999999999996,994.1748271093998,18.0,193.51207644,13.90772506,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-01 11:00:00,81.0,143.0,49.0,0.6,159.0,7.0,23.0,993.3755111245999,20.612303999999998,194.82557174000002,11.15311778,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-01 12:00:00,122.0,210.0,57.0,0.8,174.0,10.0,22.224608,993.5636332156,23.0,199.81781726,8.958617579999999,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-01 13:00:00,141.0,217.0,76.0,0.9,139.0,12.0,21.449216,995.0954348828,23.999999999999996,207.80723207999998,8.08624452,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-01 15:00:00,165.0,212.0,137.0,1.0,48.0,12.0,16.387696000000002,996.1852124949999,23.0,223.61949357999998,8.66102804,HAZE
wanliu_aq,2018-04-01 17:00:00,167.0,223.0,134.0,1.0,13.0,8.0,12.2,991.5817739778,27.786099999999998,211.14575678,5.085814920000001,HAZE
wanliu_aq,2018-04-01 18:00:00,172.0,217.0,146.0,1.1,2.0,6.0,12.0940302,992.8516757076,28.947421999999996,183.44987428,2.8877731000000004,WIND
wanliu_aq,2018-04-01 19:00:00,215.0,260.0,133.0,1.5,7.0,6.0,11.4,992.4670719217999,30.675589999999996,134.05825332,1.76907522,WIND
wanliu_aq,2018-04-01 20:00:00,224.0,265.0,123.0,1.6,2.0,6.0,11.349467399999998,993.7320974072,33.17203,50.80122574,2.12369136,WIND
wanliu_aq,2018-04-01 21:00:00,236.0,251.0,105.0,1.6,2.0,5.0,11.0,993.779989958,35.449216,45.16275388,3.3657285200000002,CLEAR_NIGHT
wanliu_aq,2018-04-01 22:00:00,243.0,NaN,100.0,1.6,2.0,6.0,11.0,993.4107072495999,41.010708,41.142436,4.94219412,RAIN
wanliu_aq,2018-04-01 23:00:00,240.0,NaN,91.0,1.9,2.0,6.0,11.0,993.5309860379998,42.287894,44.76044448,5.268618040000001,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-02 01:00:00,253.0,273.0,82.0,2.1,20.0,10.0,17.0,995.358109661,39.617658,68.92377169999999,5.522396519999999,WIND
wanliu_aq,2018-04-02 02:00:00,269.0,NaN,73.0,2.1,44.0,14.0,18.942068,995.4155034388,35.063286,84.2408379,6.057468559999999,HAZE
wanliu_aq,2018-04-02 03:00:00,276.0,341.0,62.0,2.0,77.0,16.0,19.0,995.3400885141998,31.670236,100.58444374,6.63898432,HAZE
wanliu_aq,2018-04-02 04:00:00,269.0,NaN,47.0,1.8,100.0,14.0,21.0,994.8704691332,37.670236,97.21568827999998,7.149152880000001,HAZE
wanliu_aq,2018-04-02 05:00:00,267.0,NaN,61.0,2.0,120.0,15.0,23.0,992.0056675156,33.28254,109.61678789999999,7.43226364,HAZE
wanliu_aq,2018-04-02 06:00:00,256.0,NaN,55.0,1.9,173.0,16.0,23.999999999999996,994.499763563,30.115864,119.21766828,7.6440563599999996,HAZE
wanliu_aq,2018-04-02 07:00:00,247.0,NaN,60.0,2.0,196.0,15.0,24.999999999999996,991.2589008866,27.670236,121.61054314,7.259474119999999,HAZE
wanliu_aq,2018-04-02 08:00:00,246.0,NaN,57.0,2.0,190.0,14.0,24.999999999999996,992.8629981629999,26.612304,116.7919529,6.37567818,HAZE
wanliu_aq,2018-04-02 09:00:00,240.0,NaN,58.0,1.9,211.0,14.0,24.999999999999996,991.0318993235999,27.670236,97.66879902,5.36094438,HAZE
wanliu_aq,2018-04-02 10:00:00,241.0,NaN,63.0,1.9,203.0,11.0,23.387696,993.4586444885999,34.005354,63.25018745999999,4.9134310800000005,HAZE
wanliu_aq,2018-04-02 11:00:00,239.0,NaN,86.0,2.1,140.0,8.0,22.664882,996.2283018019998,38.947421999999996,41.779946599999995,6.548354759999999,HAZE
wanliu_aq,2018-04-02 12:00:00,243.0,NaN,78.0,1.9,129.0,10.0,21.387696,997.7945809205999,40.670235999999996,42.42075238,9.18395222,HAZE
wanliu_aq,2018-04-02 13:00:00,259.0,274.0,110.0,2.1,64.0,9.0,21.606949999999998,999.0128608353999,38.335118,59.61766196,11.23401146,HAZE
wanliu_aq,2018-04-02 14:00:00,252.0,NaN,92.0,1.9,65.0,10.0,22.219254,1002.3121502145999,33.057931999999994,76.20754363999998,14.471883859999998,HAZE
wanliu_aq,2018-04-02 15:00:00,67.0,NaN,19.0,0.2,83.0,6.0,21.387696,1004.1550659008001,28.057931999999997,84.99958260000001,16.95561796,HAZE
wanliu_aq,2018-04-02 16:00:00,50.0,249.0,16.0,0.1,88.0,7.0,13.999999999999998,1002.9111671239999,30.49644,96.06060786,17.67546594,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-02 17:00:00,35.0,145.0,10.0,0.1,92.0,5.0,13.999999999999998,1005.5413125105999,26.387696,92.45172826,15.884078079999998,WIND
wanliu_aq,2018-04-02 18:00:00,19.0,132.0,10.0,0.1,91.0,4.0,13.999999999999998,1006.9493458653999,23.387696,85.63235104,13.722494179999998,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-02 20:00:00,16.0,130.0,10.0,0.1,89.0,3.0,13.6,1008.2228997179999,18.664882,64.47959493999998,12.972291579999998,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-02 21:00:00,16.0,131.0,7.0,0.1,97.0,2.0,13.5,1008.0795330444,17.664882,58.752667079999995,13.7968298,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-02 22:00:00,11.0,115.0,8.0,0.1,97.0,2.0,13.0,1008.7549621915999,25.277185999999997,61.67160824,16.00339078,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-02 23:00:00,7.0,86.0,10.0,0.1,101.0,2.0,13.999999999999998,1009.5053068755998,29.335118,53.63166697999999,17.9442549,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-03 00:00:00,9.0,82.0,14.0,0.1,98.0,2.0,13.0,1012.7291215941999,33.005354,48.21239268,19.86208648,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-03 01:00:00,3.0,87.0,13.0,0.1,103.0,2.0,13.0,1012.9749599414,35.670236,46.015539419999996,20.56644642,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-03 02:00:00,9.0,92.0,14.0,0.1,101.0,2.0,13.0,1014.8677511669998,38.393049999999995,43.852559459999995,20.683405739999998,CLOUDY
wanliu_aq,2018-04-03 03:00:00,3.0,72.0,14.0,0.1,99.0,2.0,13.0,1013.6952519444,42.335118,42.91864158,19.69785398,CLOUDY
wanliu_aq,2018-04-03 04:00:00,3.0,61.0,13.0,0.1,97.0,2.0,11.999999999999998,1013.0384163878,34.612303999999995,45.29943374,20.698933479999997,CLOUDY
wanliu_aq,2018-04-03 05:00:00,6.0,64.0,13.0,0.1,99.0,2.0,11.999999999999998,1013.8936313265999,38.28254,46.91492244,20.34586598,CLOUDY
wanliu_aq,2018-04-03 06:00:00,3.0,98.0,11.0,0.1,99.0,2.0,13.0,1014.5350781359999,43.393049999999995,47.954146120000004,19.64336996,CLOUDY
wanliu_aq,2018-04-03 07:00:00,3.0,158.0,11.0,0.1,99.0,2.0,5.999999999999999,1013.6550584969999,48.947421999999996,47.70241925999999,18.249221939999998,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-03 08:00:00,8.0,79.0,11.0,0.1,90.0,2.0,4.277186,1012.7899763311999,54.277186,47.39046183999999,16.61881184,RAIN
wanliu_aq,2018-04-03 09:00:00,3.0,NaN,15.0,0.1,75.0,NaN,3.9999999999999996,1015.907671154,56.664882,45.1121168,14.866047559999998,RAIN
wanliu_aq,2018-04-03 10:00:00,4.0,NaN,NaN,NaN,63.0,2.0,11.999999999999998,1016.6286851734,58.71746,41.24629846,12.817910359999999,RAIN
wanliu_aq,2018-04-03 11:00:00,7.0,NaN,17.0,0.3,60.0,2.0,3.9999999999999996,1014.1656717942,56.601596,49.45481466,10.15983632,RAIN
wanliu_aq,2018-04-03 12:00:00,3.0,NaN,16.0,0.3,62.0,2.0,3.9999999999999996,1016.2997269657999,52.770038,61.668571619999994,7.832874660000001,CLOUDY
wanliu_aq,2018-04-03 13:00:00,11.0,NaN,25.0,0.3,49.0,2.0,3.9999999999999996,1018.0500621483999,50.71746,80.00003185999998,6.2749163,CLOUDY
wanliu_aq,2018-04-03 14:00:00,9.0,NaN,32.0,0.4,37.0,2.0,4.277186,1017.129476317,52.213899999999995,102.8579429,5.58558662,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-03 15:00:00,11.0,NaN,29.0,0.4,40.0,2.0,4.387696,1019.3342028078,53.105156,126.89876168,5.25013232,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-03 16:00:00,15.0,NaN,23.0,0.3,48.0,2.0,2.9999999999999996,1017.1455410068,57.105155999999994,118.32206644000001,4.937413899999999,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-03 17:00:00,17.0,NaN,23.0,0.3,40.0,2.0,3.1999999999999997,1017.3774519956002,59.105155999999994,140.66395804,4.761157519999999,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-03 18:00:00,25.0,NaN,44.0,0.4,17.0,2.0,3.4,1016.8244015027998,60.885902,156.9000295,4.5124951,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-03 19:00:00,22.0,NaN,55.0,0.4,3.0,2.0,3.6,1016.1660044718,63.047224,167.15513792,3.53019604,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-03 20:00:00,29.0,NaN,48.0,0.4,6.0,2.0,4.2,1017.1604935062,63.659528,169.77758508,1.92241464,CLEAR_NIGHT
wanliu_aq,2018-04-03 21:00:00,27.0,NaN,47.0,0.4,6.0,2.0,1.9999999999999998,1017.5022585546,62.659527999999995,141.69757128,0.83895272,CLEAR_NIGHT
wanliu_aq,2018-04-03 22:00:00,37.0,NaN,33.0,0.4,19.0,2.0,3.9999999999999996,1017.7486827179999,62.052578000000004,150.8764333,1.3305096,CLEAR_DAY
wanliu_aq,2018-04-03 23:00:00,27.0,NaN,37.0,0.4,14.0,2.0,4.999999999999999,1017.9342632622,58.052578,48.98285698,2.21354234,CLEAR_DAY
wanliu_aq,2018-04-04 00:00:00,30.0,NaN,49.0,0.5,13.0,2.0,5.999999999999999,1016.8531923083999,51.60695,83.14020418,3.6455823,CLEAR_DAY
wanliu_aq,2018-04-04 01:00:00,30.0,NaN,41.0,0.5,22.0,2.0,6.612303999999999,1019.7905706649999,41.664882,106.04775088,6.31050018,CLEAR_DAY
wanliu_aq,2018-04-04 02:00:00,17.0,NaN,32.0,0.5,40.0,2.0,7.999999999999999,1018.0413164651999,30.664882,122.90429324,9.81416298,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-04 03:00:00,10.0,NaN,23.0,0.4,64.0,2.0,8.335118,1015.8034885056001,20.277186,135.43209632,13.098904619999999,PARTLY_CLOUDY_DAY
wanliu_aq,2018-04-04 05:00:00,7.0,NaN,19.0,0.4,82.0,2.0,8.612304,1016.9890502217999,15.105156,174.197032,11.393990559999999,CLOUDY
wanliu_aq,2018-04-04 06:00:00,14.0,22.0,20.0,0.4,81.0,2.0,7.999999999999999,1017.1710482494,23.994646,190.92181433999997,10.83552912,CLOUDY
wanliu_aq,2018-04-04 07:00:00,19.0,31.0,30.0,0.4,67.0,2.0,6.9474219999999995,1014.9699883723999,44.2139,195.8819662,7.57496268,RAIN
wanliu_aq,2018-04-04 08:00:00,8.0,116.0,27.0,0.5,67.0,2.0,0.9999999999999999,1015.0459371508,65.775392,170.24309067999997,3.0720194199999997,RAIN
wanliu_aq,2018-04-04 09:00:00,12.0,37.0,30.0,0.5,51.0,2.0,0.9999999999999999,1016.0759476334001,84.61230400000001,91.75110605999998,3.5597773399999997,SNOW
wanliu_aq,2018-04-04 10:00:00,13.0,16.0,35.0,0.5,44.0,2.0,0.9999999999999999,1015.5989008012,77.731756,31.114856559999996,9.74362956,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-04 12:00:00,27.0,NaN,53.0,0.7,22.0,2.0,1.9999999999999998,1013.2216365616,90.680944,89.45626813999999,6.2952970399999995,SNOW
wanliu_aq,2018-04-04 13:00:00,35.0,NaN,59.0,0.8,16.0,2.0,0.0,1012.3165857733999,93.789688,114.55944212,6.42675916,SNOW
wanliu_aq,2018-04-04 14:00:00,28.0,NaN,52.0,0.9,18.0,2.0,0.277186,1014.8504473989999,94.900198,121.78737247999999,6.70737436,SNOW
wanliu_aq,2018-04-04 15:00:00,31.0,NaN,49.0,0.8,20.0,2.0,0.387696,1013.7541281358001,94.345826,134.75033586,5.98963968,PARTLY_CLOUDY_NIGHT
wanliu_aq,2018-04-04 16:00:00,30.0,NaN,40.0,0.6,34.0,2.0,0.9999999999999999,1013.8230928896,97.94742199999999,164.63285231999998,5.93662414,CLOUDY
wanliu_aq,2018-04-04 17:00:00,28.0,NaN,37.0,0.7,33.0,2.0,0.7999999999999999,1012.7303098624,95.61765799999999,173.28612802,6.40640138,CLOUDY
wanliu_aq,2018-04-04 18:00:00,35.0,NaN,34.0,0.7,30.0,2.0,0.6,1010.2499683524,93.22996199999999,179.82960396,6.54426986,CLOUDY
wanliu_aq,2018-04-04 19:00:00,41.0,NaN,33.0,0.7,25.0,2.0,0.19999999999999998,1011.4061864358,89.952776,182.19559416,6.67762216,CLOUDY
wanliu_aq,2018-04-04 20:00:00,38.0,NaN,27.0,0.6,33.0,2.0,0.09999999999999999,1010.6785825694001,86.61765799999999,186.66853086,6.38805796,CLOUDY
wanliu_aq,2018-04-04 21:00:00,37.0,NaN,20.0,0.5,45.0,2.0,0.0,1010.6107306591999,83.55972600000001,189.65319556,6.33858328,CLOUDY
wanliu_aq,2018-04-04 23:00:00,51.0,NaN,25.0,0.7,40.0,2.0,1.6123039999999997,1010.2806133546,80.94742199999999,196.99959838000004,7.37888314,CLOUDY
